=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2023-11-14_12-29-46
====================================================================================
12:59:47 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15124.053711, 13.540630, 13845.868164>)
12:59:47 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15122.830078, 13.616112, 13846.388672>)
12:59:47 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15121.710938, 13.691892, 13846.864258>)
12:59:47 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15064.252930, 18.112616, 13845.755859>)
12:59:47 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15054.973633, 20.191132, 13847.818359>)
12:59:48 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15046.931641, 22.982084, 13851.144531>)
12:59:48 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15036.903320, 26.038078, 13855.924805>)
12:59:48 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15036.580078, 26.117044, 13856.077148>)
12:59:48 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15036.279297, 26.190548, 13856.217773>)
12:59:48 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15036.012695, 26.255926, 13856.344727>)
12:59:48 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15031.704102, 27.309475, 13858.382813>)
12:59:48 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15024.892578, 29.070841, 13861.610352>)
12:59:48 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15024.500000, 29.175419, 13861.803711>)
12:59:48 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15024.519531, 29.170177, 13861.795898>)
12:59:48 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15022.465820, 29.712130, 13862.761719>)
12:59:48 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15020.935547, 30.137716, 13863.482422>)
12:59:48 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15019.172852, 30.629904, 13864.327148>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15014.465820, 31.984196, 13866.569336>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15013.347656, 32.317440, 13867.099609>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15010.851563, 33.036057, 13868.290039>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15009.662109, 33.373619, 13868.859375>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15007.457031, 33.996147, 13869.910156>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15002.763672, 35.220032, 13872.143555>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15002.682617, 35.242359, 13872.185547>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14999.873047, 36.004116, 13873.528320>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14998.533203, 36.295204, 13874.166016>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14995.080078, 37.059132, 13875.804688>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14988.456055, 38.549164, 13878.950195>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14985.439453, 39.211426, 13880.387695>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14947.047852, 43.911331, 13898.544922>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14944.958008, 44.276619, 13899.529297>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14934.692383, 46.041042, 13904.390625>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14896.086914, 50.845943, 13922.653320>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14895.895508, 50.883614, 13922.741211>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14891.862305, 51.683044, 13924.640625>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14889.796875, 52.095135, 13925.610352>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14886.432617, 52.816734, 13927.233398>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14876.033203, 55.010704, 13932.165039>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14875.998047, 55.002781, 13932.281250>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14873.835938, 55.403107, 13933.452148>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14868.386719, 56.369484, 13936.214844>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14850.778320, 58.827686, 13945.020508>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14852.646484, 58.490379, 13944.483398>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14855.895508, 57.950825, 13943.186523>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14854.847656, 58.075718, 13943.990234>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14841.688477, 60.284962, 13950.933594>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14840.976563, 60.196583, 13951.586914>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14842.757813, 59.699608, 13951.170898>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14844.916016, 59.281261, 13950.556641>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14845.462891, 59.185631, 13950.546875>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14842.927734, 60.576107, 13951.610352>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14842.338867, 61.436043, 13951.483398>)
12:59:49 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14842.475586, 60.709194, 13952.674805>)
12:59:50 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14839.870117, 62.338566, 13956.351563>)
12:59:51 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14830.853516, 65.208015, 13984.947266>)
12:59:52 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14826.243164, 67.485138, 13996.946289>)
13:0:0 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14803.979492, 69.672211, 14005.417969>)
13:0:2 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14814.025391, 68.096802, 13996.457031>)
13:0:2 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14831.404297, 65.019714, 13984.056641>)
13:0:2 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14831.647461, 64.970062, 13983.891602>)
13:0:2 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14831.925781, 64.913124, 13983.700195>)
13:0:2 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14831.562500, 65.005692, 13984.073242>)
13:0:2 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14836.791992, 63.855957, 13980.625977>)
13:0:2 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14863.495117, 57.370399, 13962.676758>)
13:0:2 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14859.763672, 58.207645, 13966.770508>)
13:0:2 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14857.676758, 58.684364, 13968.963867>)
13:0:2 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14857.723633, 58.720100, 13969.329102>)
13:0:2 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14860.419922, 58.242649, 13967.729492>)
13:0:2 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14868.677734, 56.794704, 13962.230469>)
13:0:2 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14871.104492, 56.396706, 13960.569336>)
13:0:2 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14870.599609, 56.515816, 13961.202148>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14869.321289, 56.835186, 13962.942383>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14875.903320, 55.756332, 13958.660156>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14879.516602, 55.143639, 13956.305664>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14879.613281, 55.127335, 13956.245117>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14879.791992, 55.098530, 13956.142578>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14884.302734, 54.324795, 13953.875000>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14889.630859, 53.384514, 13951.066406>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14893.112305, 52.655476, 13948.898438>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14893.300781, 52.583473, 13948.567383>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14893.024414, 52.587139, 13948.406250>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14893.394531, 52.453148, 13947.802734>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14902.740234, 50.707355, 13942.413086>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14904.164063, 50.482430, 13940.980469>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14903.586914, 50.467121, 13940.573242>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14903.553711, 50.455059, 13940.449219>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14907.697266, 49.995338, 13938.144531>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14910.446289, 49.662975, 13936.060547>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14911.235352, 49.558495, 13934.867188>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14913.456055, 49.468159, 13933.661133>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14914.026367, 49.444233, 13933.345703>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14915.120117, 49.352337, 13932.316406>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14917.246094, 49.173508, 13930.319336>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14919.183594, 49.125648, 13929.282227>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14919.893555, 49.110291, 13928.910156>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14919.937500, 49.109600, 13928.888672>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14919.980469, 49.107758, 13928.857422>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14924.148438, 48.821255, 13925.711914>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14926.538086, 48.432667, 13923.926758>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14927.184570, 48.501820, 13924.698242>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14927.299805, 48.480640, 13924.629883>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14927.357422, 48.470020, 13924.593750>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14927.452148, 48.453079, 13924.538086>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14933.703125, 47.512737, 13920.158203>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14934.527344, 47.624352, 13920.143555>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14934.363281, 47.802910, 13920.752930>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14934.386719, 47.800953, 13920.736328>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14934.402344, 47.800892, 13920.731445>)
13:0:3 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14937.904297, 47.700180, 13918.475586>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14939.564453, 47.684959, 13917.400391>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14939.572266, 47.714211, 13917.520508>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14939.498047, 47.808270, 13917.970703>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14939.553711, 47.822060, 13917.997070>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14943.125000, 47.559486, 13916.054688>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14945.596680, 47.371952, 13914.786133>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14945.653320, 47.406387, 13914.909180>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14945.596680, 47.509769, 13915.333008>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14949.653320, 47.109657, 13913.303711>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14952.405273, 46.743458, 13911.919922>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14952.464844, 46.747139, 13911.933594>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14952.383789, 46.867439, 13912.369141>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14956.316406, 46.259396, 13910.587891>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14961.310547, 45.309528, 13908.225586>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14961.279297, 45.320415, 13908.252930>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14961.128906, 45.441326, 13908.600586>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14961.119141, 45.498524, 13908.769531>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14961.666016, 45.410469, 13908.545898>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14970.581055, 43.373501, 13904.801758>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14973.180664, 42.892738, 13903.698242>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14973.285156, 42.873386, 13903.652344>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14973.449219, 42.842503, 13903.581055>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14978.057617, 42.118881, 13901.700195>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14980.234375, 42.159130, 13900.808594>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14980.225586, 42.158958, 13900.811523>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14980.286133, 42.158413, 13900.779297>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14980.329102, 42.158504, 13900.758789>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14980.341797, 42.158348, 13900.751953>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14980.351563, 42.158356, 13900.747070>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14982.482422, 42.196732, 13899.870117>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14986.841797, 41.610630, 13898.085938>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14986.578125, 41.685432, 13898.191406>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14993.726563, 39.581501, 13895.289063>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<14999.902344, 37.956474, 13892.779297>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15006.882813, 36.133183, 13889.949219>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15006.826172, 36.152004, 13890.012695>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15012.600586, 34.677643, 13887.678711>)
13:0:4 | "Survivor" (steamid=76561198195638943) teleported to crosshair (pos=<15019.780273, 32.836807, 13884.774414>)
